student_id,academic_year,programme_year,survey_responded,is_repeat_year,career_clarity,career_confidence,belonging_peers,belonging_programme,academic_self_efficacy,support_satisfaction
10969,1049-50,2,True,False,4.0,3.0,3.0,3.0,5.0,4.0
1097,1049-50,2,True,True,4.0,4.0,3.0,3.0,4.0,4.0
10970,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,4.0
10971,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
10972,1049-50,1,True,True,3.0,3.0,3.0,3.0,3.0,3.0
10973,1049-50,2,True,False,4.0,4.0,4.0,3.0,4.0,4.0
10974,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
10975,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
10976,1049-50,2,False,False,,,,,,
10978,1049-50,2,True,False,4.0,4.0,2.0,3.0,4.0,4.0
10979,1049-50,2,False,False,,,,,,
10981,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,4.0
10982,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,3.0
10983,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
10984,1049-50,1,True,True,3.0,3.0,4.0,3.0,3.0,3.0
10985,1049-50,2,True,False,4.0,4.0,4.0,3.0,4.0,3.0
10986,1049-50,2,True,False,4.0,3.0,3.0,3.0,4.0,3.0
10987,1049-50,2,True,False,4.0,4.0,4.0,3.0,4.0,4.0
10989,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,3.0
10990,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,3.0
10991,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
10992,1049-50,2,True,False,4.0,4.0,3.0,2.0,3.0,4.0
10993,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
10994,1049-50,2,False,False,,,,,,
10995,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
10996,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
10997,1049-50,2,True,False,4.0,4.0,4.0,3.0,3.0,3.0
10998,1049-50,2,False,False,,,,,,
10999,1049-50,2,False,False,,,,,,
11000,1049-50,2,False,False,,,,,,
11001,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11002,1049-50,2,False,False,,,,,,
11003,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11004,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11005,1049-50,2,True,False,3.0,4.0,3.0,4.0,4.0,4.0
11007,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11008,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,4.0
11009,1049-50,2,True,False,4.0,4.0,3.0,4.0,3.0,3.0
11010,1049-50,1,True,True,3.0,3.0,3.0,4.0,4.0,3.0
11011,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,4.0
11012,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,4.0
11013,1049-50,2,True,False,4.0,4.0,3.0,2.0,4.0,3.0
11014,1049-50,2,True,False,4.0,3.0,4.0,3.0,3.0,4.0
11015,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11016,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11017,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,4.0
11018,1049-50,1,False,True,,,,,,
11019,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,4.0
11020,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11021,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,4.0
11022,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11023,1049-50,2,False,False,,,,,,
11024,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11025,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11026,1049-50,2,True,False,4.0,4.0,3.0,2.0,4.0,3.0
11027,1049-50,2,False,False,,,,,,
11028,1049-50,2,False,False,,,,,,
11029,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11030,1049-50,2,True,False,4.0,3.0,3.0,3.0,4.0,4.0
11031,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11032,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11034,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11035,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11036,1049-50,2,False,False,,,,,,
11037,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11038,1049-50,2,False,False,,,,,,
11039,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11041,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11042,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11043,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11044,1049-50,2,False,False,,,,,,
11045,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11046,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11047,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11048,1049-50,2,True,False,4.0,4.0,4.0,3.0,4.0,3.0
11049,1049-50,2,True,False,4.0,4.0,4.0,3.0,4.0,4.0
11051,1049-50,2,True,False,4.0,4.0,3.0,2.0,4.0,3.0
11052,1049-50,2,True,False,4.0,4.0,3.0,2.0,4.0,4.0
11053,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11054,1049-50,2,False,False,,,,,,
11055,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,3.0
11056,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11057,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11058,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11061,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11062,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,4.0
11063,1049-50,2,True,False,4.0,4.0,3.0,4.0,2.0,3.0
11064,1049-50,2,True,False,4.0,4.0,3.0,4.0,4.0,4.0
11065,1049-50,2,False,False,,,,,,
11066,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11067,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11068,1049-50,2,False,False,,,,,,
11069,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,3.0
11070,1049-50,2,True,False,4.0,4.0,3.0,3.0,5.0,3.0
11071,1049-50,2,False,False,,,,,,
11072,1049-50,2,False,False,,,,,,
11074,1049-50,2,True,False,3.0,3.0,3.0,3.0,4.0,4.0
11075,1049-50,2,True,False,4.0,3.0,3.0,3.0,4.0,3.0
11076,1049-50,2,False,False,,,,,,
11078,1049-50,2,False,False,,,,,,
11079,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11081,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,3.0
11083,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11084,1049-50,1,True,True,3.0,3.0,4.0,4.0,4.0,4.0
11085,1049-50,2,False,False,,,,,,
11086,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11087,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11088,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,3.0
11089,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,4.0
11090,1049-50,2,True,False,4.0,4.0,3.0,2.0,3.0,3.0
11091,1049-50,2,True,False,3.0,4.0,4.0,3.0,3.0,4.0
11092,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11094,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11095,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,3.0
11096,1049-50,2,True,False,4.0,3.0,3.0,3.0,4.0,3.0
11097,1049-50,2,False,False,,,,,,
11098,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11099,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,4.0
11100,1049-50,1,True,True,3.0,3.0,4.0,3.0,4.0,3.0
11101,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11102,1049-50,2,False,False,,,,,,
11103,1049-50,2,False,False,,,,,,
11104,1049-50,2,True,False,4.0,4.0,3.0,4.0,4.0,4.0
11105,1049-50,2,False,False,,,,,,
11106,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,4.0
11107,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11108,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11109,1049-50,2,True,False,4.0,3.0,3.0,3.0,4.0,4.0
11110,1049-50,1,True,True,3.0,3.0,4.0,4.0,4.0,4.0
11111,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,3.0
11112,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11113,1049-50,1,True,True,3.0,3.0,4.0,3.0,3.0,4.0
11114,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11115,1049-50,2,True,False,4.0,4.0,4.0,3.0,3.0,3.0
11116,1049-50,2,False,False,,,,,,
11117,1049-50,2,True,False,4.0,4.0,4.0,3.0,4.0,4.0
11118,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,3.0
11119,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11120,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,3.0
11121,1049-50,2,True,False,3.0,4.0,2.0,3.0,4.0,3.0
11122,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,3.0
11123,1049-50,2,True,False,4.0,4.0,3.0,4.0,4.0,3.0
11125,1049-50,2,True,False,4.0,5.0,3.0,3.0,4.0,4.0
11126,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11127,1049-50,2,False,False,,,,,,
11128,1049-50,2,False,False,,,,,,
11129,1049-50,2,True,False,4.0,3.0,3.0,4.0,4.0,4.0
11130,1049-50,1,True,True,3.0,3.0,4.0,4.0,3.0,4.0
11131,1049-50,2,True,False,4.0,4.0,2.0,3.0,4.0,3.0
11132,1049-50,2,True,False,3.0,3.0,3.0,3.0,4.0,4.0
11134,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11136,1049-50,2,False,False,,,,,,
11137,1049-50,1,False,True,,,,,,
11138,1049-50,2,True,False,3.0,3.0,3.0,3.0,3.0,4.0
11139,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,3.0
11140,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11142,1049-50,1,True,True,3.0,3.0,3.0,3.0,3.0,3.0
11143,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,4.0
11144,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11145,1049-50,2,False,False,,,,,,
11146,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11148,1049-50,2,True,False,4.0,4.0,2.0,3.0,4.0,3.0
11149,1049-50,2,True,False,4.0,3.0,3.0,3.0,5.0,3.0
11150,1049-50,2,True,False,3.0,3.0,3.0,3.0,3.0,3.0
11151,1049-50,2,True,False,4.0,4.0,3.0,3.0,5.0,3.0
11152,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11153,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11154,1049-50,2,True,False,3.0,3.0,4.0,3.0,4.0,3.0
11155,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,3.0
11156,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11158,1049-50,1,True,True,3.0,4.0,3.0,3.0,4.0,4.0
11159,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,3.0
11160,1049-50,2,False,False,,,,,,
11161,1049-50,2,True,False,4.0,4.0,3.0,3.0,5.0,4.0
11162,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,4.0
11163,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11164,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11165,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11166,1049-50,2,True,False,4.0,3.0,4.0,3.0,3.0,3.0
11167,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11169,1049-50,2,False,False,,,,,,
11171,1049-50,2,False,False,,,,,,
11172,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11173,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11174,1049-50,2,False,False,,,,,,
11175,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11176,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11177,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,4.0
11178,1049-50,1,True,True,3.0,3.0,4.0,4.0,4.0,3.0
11179,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
1118,1049-50,3,True,True,5.0,4.0,4.0,3.0,4.0,4.0
11180,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11181,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,3.0
11182,1049-50,2,True,False,4.0,3.0,3.0,3.0,4.0,4.0
11183,1049-50,2,False,False,,,,,,
11184,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,3.0
11185,1049-50,2,True,False,4.0,4.0,3.0,3.0,5.0,4.0
11186,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11187,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11188,1049-50,2,True,False,4.0,4.0,4.0,3.0,3.0,4.0
11189,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,4.0
11190,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11191,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,3.0
11192,1049-50,2,False,False,,,,,,
11193,1049-50,2,False,False,,,,,,
11194,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,4.0
11195,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,3.0
11196,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11197,1049-50,2,False,False,,,,,,
11198,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,4.0
11199,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11200,1049-50,1,True,True,2.0,3.0,3.0,3.0,2.0,4.0
11201,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11202,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11203,1049-50,2,False,False,,,,,,
11204,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11205,1049-50,1,True,True,3.0,3.0,4.0,4.0,4.0,4.0
11206,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,3.0
11207,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,3.0
11208,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,3.0
11209,1049-50,2,True,False,4.0,3.0,2.0,3.0,4.0,3.0
11210,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,4.0
11211,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11212,1049-50,2,True,False,4.0,4.0,3.0,4.0,3.0,4.0
11214,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,3.0
11215,1049-50,2,True,False,4.0,3.0,3.0,4.0,3.0,3.0
11216,1049-50,2,True,False,4.0,4.0,4.0,3.0,3.0,4.0
11217,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11218,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,4.0
11219,1049-50,2,True,False,4.0,3.0,4.0,3.0,4.0,4.0
11220,1049-50,2,False,False,,,,,,
11221,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,3.0
11224,1049-50,2,True,False,3.0,4.0,3.0,4.0,3.0,4.0
11225,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,3.0
11227,1049-50,2,False,False,,,,,,
11228,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11229,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11230,1049-50,1,True,True,3.0,3.0,4.0,3.0,3.0,3.0
11231,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11232,1049-50,2,False,False,,,,,,
11233,1049-50,2,True,False,3.0,3.0,3.0,3.0,4.0,3.0
11234,1049-50,2,False,False,,,,,,
11235,1049-50,2,False,False,,,,,,
11237,1049-50,2,False,False,,,,,,
11238,1049-50,2,True,False,4.0,3.0,3.0,3.0,4.0,3.0
11239,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11240,1049-50,2,False,False,,,,,,
11241,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11243,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11244,1049-50,2,False,False,,,,,,
11245,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11246,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11247,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,3.0
11248,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,4.0
11249,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11250,1049-50,2,False,False,,,,,,
11251,1049-50,2,False,False,,,,,,
11254,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11255,1049-50,2,False,False,,,,,,
11256,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,4.0
11257,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11258,1049-50,2,False,False,,,,,,
11259,1049-50,2,False,False,,,,,,
11260,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,4.0
11261,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11262,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11264,1049-50,2,True,False,4.0,4.0,4.0,3.0,4.0,3.0
11265,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,4.0
11266,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11267,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11268,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11269,1049-50,2,False,False,,,,,,
11270,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11271,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11272,1049-50,2,False,False,,,,,,
11273,1049-50,2,False,False,,,,,,
11274,1049-50,2,False,False,,,,,,
11276,1049-50,2,True,False,4.0,4.0,2.0,3.0,3.0,3.0
11277,1049-50,2,True,False,4.0,4.0,3.0,4.0,4.0,4.0
11278,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11279,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11280,1049-50,2,True,False,4.0,4.0,2.0,3.0,3.0,3.0
11281,1049-50,2,True,False,4.0,4.0,2.0,3.0,4.0,4.0
11282,1049-50,2,False,False,,,,,,
11283,1049-50,2,True,False,3.0,3.0,3.0,3.0,3.0,4.0
11284,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,4.0
11285,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11286,1049-50,2,True,False,4.0,4.0,4.0,3.0,4.0,4.0
11287,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11288,1049-50,2,False,False,,,,,,
11289,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11290,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11291,1049-50,2,False,False,,,,,,
11292,1049-50,2,True,False,4.0,4.0,4.0,3.0,4.0,4.0
11293,1049-50,2,True,False,3.0,4.0,4.0,3.0,4.0,4.0
11294,1049-50,2,True,False,4.0,4.0,4.0,3.0,4.0,3.0
11295,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11296,1049-50,2,True,False,4.0,3.0,3.0,3.0,4.0,4.0
11298,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11299,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,3.0
11300,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11301,1049-50,2,True,False,4.0,4.0,3.0,2.0,4.0,4.0
11302,1049-50,2,False,False,,,,,,
11303,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11304,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11305,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,4.0
11306,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11307,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,4.0
11308,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11309,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
1131,1049-50,3,True,True,4.0,4.0,3.0,3.0,3.0,4.0
11310,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11311,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11312,1049-50,1,True,True,3.0,3.0,3.0,3.0,3.0,4.0
11313,1049-50,2,True,False,3.0,3.0,3.0,3.0,4.0,3.0
11314,1049-50,2,True,False,3.0,4.0,3.0,3.0,5.0,3.0
11315,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,4.0
11316,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11317,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11318,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,4.0
11319,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11320,1049-50,2,True,False,4.0,3.0,2.0,3.0,2.0,3.0
11321,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11322,1049-50,1,True,True,3.0,3.0,4.0,3.0,2.0,3.0
11323,1049-50,2,True,False,4.0,4.0,2.0,3.0,4.0,3.0
11324,1049-50,2,False,False,,,,,,
11325,1049-50,2,False,False,,,,,,
11326,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11327,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11328,1049-50,2,False,False,,,,,,
11329,1049-50,2,True,False,4.0,3.0,4.0,3.0,3.0,3.0
11331,1049-50,2,True,False,4.0,3.0,3.0,3.0,4.0,4.0
11332,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,3.0
11333,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11334,1049-50,2,True,False,4.0,4.0,4.0,3.0,4.0,3.0
11335,1049-50,2,True,False,4.0,4.0,3.0,4.0,3.0,3.0
11336,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11338,1049-50,1,True,True,3.0,3.0,3.0,4.0,4.0,3.0
11339,1049-50,1,True,True,3.0,3.0,3.0,4.0,3.0,3.0
11340,1049-50,2,False,False,,,,,,
11341,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,3.0
11342,1049-50,2,False,False,,,,,,
11343,1049-50,2,True,False,4.0,4.0,3.0,2.0,4.0,4.0
11344,1049-50,2,True,False,4.0,4.0,4.0,3.0,3.0,3.0
11345,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11346,1049-50,2,False,False,,,,,,
11347,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,3.0
11348,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11349,1049-50,2,True,False,3.0,4.0,3.0,3.0,3.0,4.0
11351,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11352,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11353,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,4.0
11354,1049-50,1,True,True,4.0,3.0,3.0,3.0,4.0,3.0
11355,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11356,1049-50,2,False,False,,,,,,
11357,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11358,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11359,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11360,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11361,1049-50,2,True,False,4.0,3.0,3.0,4.0,3.0,4.0
11362,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11364,1049-50,2,True,False,4.0,3.0,3.0,3.0,4.0,4.0
11365,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11366,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11367,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11368,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11369,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11370,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,3.0
11371,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11372,1049-50,2,True,False,4.0,4.0,3.0,4.0,4.0,4.0
11373,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11375,1049-50,2,True,False,4.0,4.0,3.0,2.0,4.0,3.0
11376,1049-50,2,False,False,,,,,,
11377,1049-50,2,False,False,,,,,,
11378,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,4.0
11379,1049-50,2,True,False,3.0,4.0,4.0,3.0,3.0,3.0
1138,1049-50,3,True,True,4.0,4.0,3.0,4.0,4.0,3.0
11380,1049-50,2,True,False,4.0,4.0,2.0,3.0,4.0,4.0
11381,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,3.0
11383,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,3.0
11384,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11385,1049-50,2,True,False,4.0,4.0,3.0,4.0,3.0,3.0
11386,1049-50,2,True,False,3.0,3.0,3.0,2.0,4.0,4.0
11387,1049-50,2,True,False,4.0,4.0,2.0,3.0,3.0,3.0
11388,1049-50,1,True,True,3.0,3.0,3.0,3.0,4.0,4.0
11389,1049-50,2,False,False,,,,,,
11390,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11391,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11392,1049-50,2,True,False,4.0,3.0,3.0,3.0,3.0,3.0
11393,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11394,1049-50,2,False,False,,,,,,
11395,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,4.0
11396,1049-50,2,True,False,3.0,4.0,3.0,3.0,4.0,4.0
11397,1049-50,2,True,False,4.0,4.0,3.0,2.0,4.0,3.0
11398,1049-50,2,True,False,4.0,3.0,3.0,4.0,4.0,4.0
11399,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11400,1049-50,2,False,False,,,,,,
11401,1049-50,2,True,False,3.0,3.0,3.0,3.0,4.0,3.0
11402,1049-50,2,True,False,4.0,4.0,3.0,3.0,3.0,3.0
11403,1049-50,2,True,False,4.0,4.0,3.0,3.0,4.0,3.0
11404,1049-50,1,True,True,3.0,3.0,3.0,4.0,4.0,3.0
