student_id,academic_year,module_code,semester,attended_sessions_w01,attended_sessions_w02,attended_sessions_w03,attended_sessions_w04,attended_sessions_w05,attended_sessions_w06,total_sessions_w01,total_sessions_w02,total_sessions_w03,total_sessions_w04,total_sessions_w05,total_sessions_w06,vle_forum_posts_w01,vle_forum_posts_w02,vle_forum_posts_w03,vle_forum_posts_w04,vle_forum_posts_w05,vle_forum_posts_w06,vle_logins_w01,vle_logins_w02,vle_logins_w03,vle_logins_w04,vle_logins_w05,vle_logins_w06,vle_mean_login_hour_w01,vle_mean_login_hour_w02,vle_mean_login_hour_w03,vle_mean_login_hour_w04,vle_mean_login_hour_w05,vle_mean_login_hour_w06,vle_resource_views_w01,vle_resource_views_w02,vle_resource_views_w03,vle_resource_views_w04,vle_resource_views_w05,vle_resource_views_w06,midterm_score,final_score
24066,1051-52,5241104,2,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,7.0,2.0,8.0,6.0,6.0,6.0,15.166666666666666,15.883333333333333,15.1,10.716666666666669,17.216666666666665,17.383333333333333,17.0,5.0,20.0,14.0,15.0,20.0,68.3,70.2
204,1046-47,431103,2,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,2.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,14.2,15.65,18.3,13.85,15.116666666666667,13.266666666666667,0.0,0.0,2.0,0.0,2.0,0.0,42.6,37.8
5155,1047-48,411104,2,0.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,4.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,18.883333333333333,7.1,16.9,19.25,6.25,23.516666666666666,5.0,2.0,2.0,0.0,4.0,0.0,34.7,30.5
6974,1048-49,523702,1,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,3.0,2.0,3.0,0.0,7.0,8.0,4.0,6.0,4.0,8.0,15.95,16.0,17.616666666666667,18.78333333333333,13.7,18.73333333333333,16.0,19.0,10.0,16.0,10.0,29.0,61.8,63.5
3632,1046-47,453703,2,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,7.0,10.0,9.0,5.0,5.0,8.0,15.283333333333331,14.15,16.616666666666667,16.166666666666668,13.816666666666666,12.4,14.0,17.0,17.0,9.0,9.0,22.0,62.5,78.0
18109,1050-51,511202,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,9.0,12.0,7.0,12.0,7.0,5.0,18.1,16.766666666666666,14.616666666666667,15.316666666666666,15.483333333333333,15.216666666666669,22.0,30.0,17.0,27.0,17.0,17.0,100.0,71.1
3868,1046-47,423902,1,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,6.666666666666667,13.733333333333333,9.7,13.083333333333334,20.75,10.983333333333333,5.0,0.0,0.0,4.0,4.0,5.0,61.6,55.1
6575,1049-50,611301,1,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,10.0,9.0,5.0,6.0,7.0,14.233333333333333,16.75,10.666666666666666,13.05,13.75,14.05,14.0,26.0,24.0,13.0,16.0,26.0,59.8,68.1
17681,1051-52,622602,1,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,9.0,5.0,8.0,6.0,7.0,6.0,13.233333333333333,9.15,17.166666666666668,13.266666666666667,14.0,12.666666666666666,25.0,14.0,23.0,16.0,20.0,23.0,66.6,82.9
8584,1049-50,4351002,1,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,5.0,14.0,4.0,8.0,8.0,11.0,12.966666666666669,12.983333333333333,18.866666666666667,18.366666666666667,20.716666666666665,11.2,10.0,24.0,8.0,17.0,16.0,27.0,46.8,49.0
1695,1048-49,511304,2,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,6.0,5.0,7.0,8.0,10.0,11.0,9.233333333333333,14.966666666666669,17.6,16.466666666666665,20.98333333333333,15.0,15.0,13.0,16.0,19.0,23.0,34.0,49.5,60.8
12323,1052-53,522301,1,4.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,12.716666666666669,15.266666666666667,15.983333333333333,10.333333333333334,14.633333333333333,12.883333333333333,0.0,0.0,0.0,2.0,2.0,6.0,52.9,45.4
19090,1050-51,542401,1,3.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,3.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,17.316666666666666,10.433333333333334,18.866666666666667,19.55,13.95,15.783333333333331,2.0,2.0,2.0,2.0,2.0,3.0,60.1,99.3
27773,1051-52,442602,1,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,14.166666666666666,14.233333333333333,14.9,12.7,15.35,16.316666666666666,0.0,2.0,2.0,2.0,0.0,0.0,64.8,53.1
25060,1051-52,442702,2,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,20.05,14.216666666666669,14.75,17.883333333333333,12.8,12.966666666666669,4.0,2.0,2.0,0.0,2.0,3.0,65.1,54.9
33111,1052-53,4241004,2,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,6.0,10.0,6.0,9.0,6.0,9.0,9.0,16.016666666666666,17.916666666666668,12.35,14.316666666666666,8.933333333333334,17.216666666666665,22.0,12.0,21.0,13.0,20.0,29.0,60.9,85.5
29125,1052-53,5241202,1,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,14.95,15.433333333333334,15.716666666666669,17.55,15.6,14.933333333333334,2.0,5.0,2.0,0.0,5.0,0.0,71.4,64.9
31483,1052-53,4361402,1,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,15.616666666666667,11.666666666666666,15.283333333333331,12.8,12.766666666666667,17.4,0.0,2.0,2.0,5.0,0.0,3.0,81.8,79.7
2942,1046-47,433303,2,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,15.1,15.3,14.966666666666669,13.5,14.85,18.716666666666665,4.0,4.0,2.0,2.0,2.0,0.0,68.7,73.3
23466,1050-51,435903,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,11.0,10.0,7.0,10.0,7.0,15.166666666666666,14.9,12.883333333333333,13.8,12.933333333333334,14.95,10.0,22.0,19.0,13.0,19.0,18.0,79.2,53.0
15133,1050-51,521102,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,12.566666666666666,13.683333333333334,14.383333333333333,14.333333333333334,14.416666666666666,16.1,0.0,5.0,3.0,5.0,3.0,4.0,83.1,54.2
31166,1052-53,423901,1,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,15.733333333333333,16.683333333333334,12.483333333333333,13.3,13.233333333333333,15.983333333333333,0.0,0.0,0.0,4.0,2.0,5.0,62.2,66.5
17561,1049-50,453803,2,3.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,13.5,14.05,15.3,15.766666666666667,13.4,15.3,0.0,2.0,0.0,2.0,0.0,5.0,71.2,62.4
21218,1050-51,423903,2,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,42.0,48.0,41.0,46.0,38.0,40.0,15.016666666666667,15.516666666666667,14.533333333333331,13.716666666666669,15.283333333333331,14.416666666666666,76.0,87.0,67.0,77.0,65.0,88.0,62.3,55.4
29728,1051-52,432201,1,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,3.0,5.0,1.0,5.0,7.0,9.0,4.0,15.766666666666667,16.083333333333332,19.3,22.45,12.95,16.033333333333335,11.0,2.0,11.0,16.0,19.0,13.0,65.7,67.0
14741,1049-50,521102,1,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,9.333333333333334,13.133333333333333,14.983333333333333,12.083333333333334,14.55,12.716666666666669,2.0,0.0,8.0,0.0,0.0,11.0,65.0,59.3
23228,1052-53,611301,1,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,3.0,3.0,0.0,43.0,42.0,29.0,43.0,42.0,39.0,16.25,15.866666666666667,19.516666666666666,13.45,12.016666666666667,14.733333333333333,106.0,99.0,71.0,103.0,103.0,132.0,31.7,48.9
7782,1048-49,553801,1,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,4.0,51.0,39.0,44.0,38.0,51.0,47.0,13.466666666666669,15.75,16.916666666666668,15.116666666666667,18.5,14.633333333333333,126.0,94.0,99.0,79.0,99.0,145.0,53.6,71.9
12202,1048-49,423703,2,4.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,36.0,42.0,36.0,42.0,48.0,46.0,16.766666666666666,14.8,12.983333333333333,18.78333333333333,12.816666666666666,18.53333333333333,69.0,78.0,67.0,78.0,96.0,130.0,56.6,56.2
17323,1049-50,4241202,1,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,14.85,11.35,12.233333333333333,14.666666666666666,13.916666666666666,18.0,0.0,6.0,4.0,2.0,2.0,0.0,54.9,58.8
9133,1047-48,4351103,2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,15.0,8.0,7.0,8.0,5.0,13.0,18.183333333333334,13.05,19.716666666666665,12.716666666666669,15.116666666666667,12.1,31.0,16.0,14.0,17.0,10.0,39.0,62.0,60.5
13109,1048-49,442703,2,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.4,18.65,11.816666666666666,15.85,15.6,18.1,2.0,2.0,2.0,2.0,2.0,3.0,53.7,48.7
22595,1050-51,423703,2,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,16.983333333333334,16.133333333333333,14.116666666666667,13.133333333333333,16.316666666666666,13.3,0.0,0.0,4.0,0.0,0.0,5.0,85.8,78.9
27990,1051-52,451202,1,3.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.883333333333333,10.15,15.85,15.4,13.75,11.45,0.0,2.0,0.0,2.0,0.0,0.0,55.3,55.5
29531,1052-53,522202,1,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,1.0,7.0,7.0,7.0,7.0,6.0,4.0,17.516666666666666,15.4,18.28333333333333,12.466666666666669,19.58333333333333,16.666666666666668,16.0,16.0,15.0,15.0,14.0,13.0,55.7,39.4
13087,1049-50,511401,1,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,17.083333333333332,14.6,16.15,15.316666666666666,18.73333333333333,16.516666666666666,2.0,0.0,0.0,0.0,2.0,3.0,79.9,61.4
9547,1048-49,531104,2,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,2.0,4.0,11.0,8.0,5.0,7.0,9.0,7.0,16.316666666666666,14.866666666666667,14.25,14.2,15.1,17.733333333333334,26.0,18.0,11.0,14.0,19.0,22.0,61.3,97.4
17814,1052-53,611302,2,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,5.0,41.0,43.0,49.0,38.0,35.0,47.0,12.166666666666666,11.983333333333333,14.166666666666666,14.85,16.65,16.35,118.0,112.0,141.0,103.0,102.0,194.0,52.2,40.2
19226,1050-51,4241102,1,3.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,9.0,5.0,5.0,6.0,3.0,17.266666666666666,18.383333333333333,13.9,9.916666666666666,16.0,12.85,6.0,17.0,10.0,10.0,11.0,8.0,46.6,58.0
21816,1050-51,4421003,2,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,0.0,1.0,0.0,7.0,7.0,8.0,6.0,8.0,4.0,18.98333333333333,18.4,20.35,12.416666666666666,14.85,17.683333333333334,14.0,15.0,17.0,13.0,17.0,12.0,30.0,47.4
328,1046-47,442903,2,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,11.0,7.0,7.0,6.0,7.0,5.0,13.116666666666667,12.183333333333334,16.05,14.616666666666667,15.283333333333331,18.616666666666667,24.0,14.0,14.0,12.0,15.0,14.0,48.4,71.5
18931,1049-50,452502,1,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,6.0,8.0,13.0,7.0,5.0,9.0,14.5,15.683333333333334,15.55,14.583333333333334,15.616666666666667,13.433333333333334,11.0,15.0,24.0,13.0,9.0,24.0,38.8,55.8
15,1047-48,522403,2,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,4.0,9.0,12.933333333333334,13.483333333333333,12.05,14.483333333333333,13.416666666666666,13.766666666666667,17.0,17.0,16.0,14.0,10.0,28.0,91.4,44.5
19276,1051-52,622302,1,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,6.0,9.0,9.0,7.0,5.0,7.0,12.9,15.233333333333333,12.233333333333333,13.033333333333331,13.666666666666666,16.333333333333332,16.0,26.0,25.0,20.0,14.0,29.0,50.1,84.5
7226,1048-49,511302,1,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,6.0,8.0,6.0,8.0,2.0,2.0,17.733333333333334,10.483333333333333,16.116666666666667,15.583333333333334,3.283333333333333,11.016666666666667,15.0,18.0,12.0,19.0,5.0,6.0,78.0,69.3
26814,1051-52,4351103,2,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,7.0,9.0,11.0,7.0,8.0,4.0,13.3,17.583333333333332,13.283333333333331,13.1,14.616666666666667,16.616666666666667,14.0,18.0,19.0,14.0,16.0,11.0,58.2,58.3
23007,1050-51,411202,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,13.55,14.583333333333334,9.966666666666669,14.15,13.333333333333334,15.016666666666667,4.0,2.0,2.0,6.0,0.0,0.0,52.7,77.0
4251,1047-48,532204,2,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,8.0,9.0,7.0,6.0,9.0,15.4,13.933333333333334,17.616666666666667,16.666666666666668,13.6,14.833333333333334,25.0,20.0,23.0,18.0,13.0,30.0,49.3,48.5
15241,1049-50,411302,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,12.85,11.2,16.55,12.616666666666667,16.266666666666666,14.533333333333331,0.0,2.0,5.0,2.0,2.0,0.0,61.7,99.5
11790,1048-49,422203,2,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,14.75,15.35,12.0,17.633333333333333,15.4,16.2,0.0,4.0,0.0,0.0,0.0,3.0,73.4,53.0
1753,1046-47,453802,1,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,10.883333333333333,13.566666666666666,15.683333333333334,14.7,14.433333333333334,15.166666666666666,4.0,2.0,0.0,0.0,2.0,3.0,51.2,65.9
22860,1052-53,611401,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,17.166666666666668,19.55,15.516666666666667,19.3,14.783333333333331,19.23333333333333,4.0,2.0,2.0,2.0,2.0,3.0,69.7,57.5
10413,1049-50,521101,1,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,13.466666666666669,15.1,13.7,18.25,13.716666666666669,14.133333333333333,2.0,5.0,2.0,0.0,2.0,7.0,91.1,87.4
33195,1052-53,4241201,1,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,8.0,7.0,10.0,2.0,6.0,4.0,15.35,16.066666666666666,14.933333333333334,14.5,13.283333333333331,13.516666666666667,19.0,16.0,23.0,4.0,14.0,12.0,55.5,46.0
30958,1052-53,422402,1,3.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,49.0,47.0,47.0,43.0,58.0,13.883333333333333,19.9,17.166666666666668,13.05,14.3,13.733333333333333,88.0,94.0,95.0,101.0,84.0,159.0,57.6,49.4
14069,1048-49,4241002,1,3.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,15.366666666666667,18.216666666666665,16.55,17.666666666666668,20.016666666666666,18.28333333333333,2.0,0.0,0.0,0.0,2.0,0.0,46.2,62.2
18926,1049-50,422401,1,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,16.25,12.666666666666666,16.333333333333332,16.133333333333333,13.316666666666666,14.75,0.0,0.0,2.0,2.0,2.0,3.0,63.7,78.4
26559,1052-53,523802,1,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,8.0,3.0,9.0,8.0,9.0,6.0,12.066666666666666,13.866666666666667,16.283333333333335,16.516666666666666,17.333333333333332,15.333333333333334,20.0,7.0,22.0,17.0,20.0,18.0,64.0,90.4
16277,1051-52,623903,2,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,9.0,5.0,7.0,9.0,6.0,16.866666666666667,18.58333333333333,15.466666666666669,12.25,17.866666666666667,17.683333333333334,15.0,19.0,11.0,15.0,21.0,19.0,58.5,63.0
15926,1050-51,4361401,1,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,18.75,17.6,16.583333333333332,14.016666666666667,19.25,17.333333333333332,0.0,0.0,4.0,0.0,0.0,3.0,32.6,34.6
10127,1048-49,442903,2,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,11.133333333333333,15.816666666666666,12.45,16.3,11.2,17.866666666666667,2.0,4.0,4.0,0.0,2.0,0.0,70.6,62.6
17168,1050-51,522304,2,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,16.583333333333332,16.166666666666668,16.4,18.516666666666666,13.116666666666667,12.35,2.0,2.0,4.0,2.0,2.0,7.0,56.5,63.0
33297,1052-53,434602,1,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,15.366666666666667,13.483333333333333,12.65,13.4,15.116666666666667,13.016666666666667,2.0,3.0,2.0,0.0,0.0,0.0,41.0,72.9
15409,1050-51,442903,2,3.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,9.0,6.0,6.0,5.0,6.0,10.0,16.816666666666666,19.716666666666665,16.983333333333334,5.466666666666667,18.98333333333333,20.05,17.0,10.0,13.0,8.0,12.0,28.0,64.3,39.8
13855,1050-51,6241202,2,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,17.133333333333333,13.85,10.7,13.933333333333334,13.916666666666666,11.483333333333333,0.0,5.0,5.0,3.0,0.0,4.0,49.8,53.1
26527,1051-52,411202,2,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,8.0,6.0,9.0,5.0,4.0,12.0,13.083333333333334,12.483333333333333,14.016666666666667,15.75,13.716666666666669,18.116666666666667,16.0,11.0,19.0,10.0,8.0,35.0,86.5,82.6
34235,1052-53,453804,2,3.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,19.15,14.983333333333333,12.366666666666667,10.833333333333334,16.0,16.416666666666668,0.0,0.0,0.0,2.0,0.0,3.0,40.4,85.7
24305,1050-51,4421001,1,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,6.0,5.0,10.0,6.0,8.0,15.95,18.416666666666668,19.116666666666667,19.566666666666663,18.58333333333333,16.85,14.0,13.0,11.0,22.0,13.0,23.0,52.2,40.9
5137,1047-48,4531002,1,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12.216666666666669,12.2,18.416666666666668,16.416666666666668,16.5,14.7,0.0,0.0,0.0,0.0,2.0,3.0,80.2,79.0
17571,1051-52,611101,1,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,14.933333333333334,15.933333333333334,14.066666666666666,18.98333333333333,11.95,15.85,3.0,0.0,3.0,0.0,0.0,4.0,56.1,47.9
4027,1046-47,4241204,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,8.0,7.0,8.0,6.0,10.0,1.0,15.3,19.7,17.583333333333332,16.316666666666666,16.583333333333332,14.9,15.0,14.0,16.0,11.0,19.0,3.0,51.9,56.3
15625,1050-51,523804,2,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,7.0,4.0,8.0,8.0,12.0,9.0,10.55,13.0,14.866666666666667,16.683333333333334,13.966666666666669,14.966666666666669,18.0,10.0,20.0,21.0,30.0,31.0,45.6,37.1
6753,1047-48,442902,1,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,17.7,13.1,16.05,17.75,13.466666666666669,13.65,0.0,6.0,0.0,2.0,0.0,9.0,47.2,62.2
21022,1050-51,4531001,1,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,16.5,12.25,11.95,15.1,15.2,15.6,5.0,0.0,0.0,4.0,0.0,6.0,82.6,85.3
6950,1047-48,412102,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,10.45,10.616666666666667,13.266666666666667,13.433333333333334,11.583333333333334,11.4,0.0,2.0,2.0,2.0,2.0,3.0,69.3,77.2
